id,default_code,name,categ,kiss_cost,btv_cost,cmn_cost,kiss_taxes,btv_taxes,cmn_taxes,kiss_stx,btv_stx,cmn_stx,kiss_sellers,btv_sellers,cmn_sellers,route_ids,tracking
19847,DJTF007,DAENG-GI-MEO-RI Treatment 7 ml (FDA Version),Finished Goods / Finished Goods - Imported,3.2445,3.2445,3.2445,2|20|38,2|20|38,2|20|38,1|19|37,1|19|37,1|19|37,2,2,2,7,lot
30183,DJTF007-CL,DAENG-GI-MEO-RI Treatment 7 ml (FDA Version) [CL],Finished Goods / Finished Goods - Imported,0,0,0,2|20|38,2|20|38,2|20|38,1|19|37,1|19|37,1|19|37,0,0,0,7,lot
30182,,DAENG-GI-MEO-RI Treatment 7 ml [CL],Finished Goods / Finished Goods - Imported,0,0,0,2|20|38,2|20|38,2|20|38,1|19|37,1|19|37,1|19|37,0,0,0,7|5|16,lot
15498,,DAENG-GI-MEO-RI Treatment 70 ml,Finished Goods / Finished Goods - Imported,0,0,0,2|20|38,2|20|38,2|20|38,1|19|37,1|19|37,1|19|37,0,0,0,7|5|16,lot
30184,,DAENG-GI-MEO-RI Treatment 70 ml [CL],Finished Goods / Finished Goods - Imported,0,0,0,2|20|38,2|20|38,2|20|38,1|19|37,1|19|37,1|19|37,0,0,0,7|5|16,lot
26186,GWP-DTB002,DAENG-GI-MEO-RI Tumbler,Finished Goods / Finished Goods - Imported,0,0,0,2|20|38,2|20|38,2|20|38,1|19|37,1|19|37,1|19|37,0,0,0,7,lot
26175,DVP145,DAENG-GI-MEO-RI Vitalizing Scalp Nutrition Pack For Hair Loss 145 ml,Finished Goods / Finished Goods - Imported,0,0,0,2|20|38,2|20|38,2|20|38,1|19|37,1|19|37,1|19|37,0,0,0,7,lot
30186,DVP145-CL,DAENG-GI-MEO-RI Vitalizing Scalp Nutrition Pack For Hair Loss 145 ml [CL],Finished Goods / Finished Goods - Imported,0,0,0,2|20|38,2|20|38,2|20|38,1|19|37,1|19|37,1|19|37,0,0,0,7,lot
32688,GWP-DGMR-001,DGMR - Jute Tote Bag,Finished Goods / Finished Goods - Domestic,0,0,0,2|20|38,2|20|38,2|20|38,1|19|37,1|19|37,1|19|37,0,0,0,7,lot
30579,DCC001,DGMR Bamboo Comb,Finished Goods / Finished Goods - Imported,0,0,0,2|20|38,2|20|38,2|20|38,1|21|37,1|21|37,1|21|37,1,1,1,7,lot
32806,GWP-DTC001,DGMR Hair Towel Cap ผ้าคลุมผมแห้งไว,Finished Goods / Finished Goods - Domestic,0,0,0,2|20|38,2|20|38,2|20|38,1|19|37,1|19|37,1|19|37,0,0,0,7,lot
16527,DCC003-SET,DGMR SET Brush & Cotton Bag Box,Finished Goods / Finished Goods - Imported,63.95,63.95,63.95,2|20|38,2|20|38,2|20|38,1|19|37,1|19|37,1|19|37,0,0,0,7|16,lot
32855,DGS007--10,DGS007--10,Finished Goods / Finished Goods - Domestic,0,0,0,2|20|38,2|20|38,2|20|38,1|19|37,1|19|37,1|19|37,0,0,0,7,lot
33475,DGT050--2,DGT050--2,Finished Goods / Finished Goods - Domestic,0,0,0,2|20|38,2|20|38,2|20|38,1|19|37,1|19|37,1|19|37,0,0,0,7,lot
32887,DJS007--10,DJS007--10,Finished Goods / Finished Goods - Domestic,0,0,0,2|20|38,2|20|38,2|20|38,1|19|37,1|19|37,1|19|37,0,0,0,7,lot
32295,DJS007^8+DGS007^8,DJS007^8+DGS007^8,Finished Goods / Finished Goods - Domestic,0,0,0,2|20|38,2|20|38,2|20|38,1|19|37,1|19|37,1|19|37,0,0,0,5,lot
32818,GWP-DYS-001-BLU,Dyson Airstrait ™ (Prussian Blue/Rich Copper),Finished Goods / Finished Goods - Domestic,0,0,0,2|20|38,2|20|38,2|20|38,1|19|37,1|19|37,1|19|37,1,1,1,7,lot
15499,,EGG-PLANET Shampoo 200 ml,Finished Goods / Finished Goods - Imported,0,0,0,2|20|38,2|20|38,2|20|38,1|19|37,1|19|37,1|19|37,6,6,6,7,lot
30187,,EGG-PLANET Shampoo 200 ml [CL],Finished Goods / Finished Goods - Imported,0,0,0,2|20|38,2|20|38,2|20|38,1|19|37,1|19|37,1|19|37,0,0,0,7,lot
15500,,EGG-PLANET Treatment 200 ml,Finished Goods / Finished Goods - Imported,0,0,0,2|20|38,2|20|38,2|20|38,1|19|37,1|19|37,1|19|37,5,5,5,7|5|16,lot
30188,,EGG-PLANET Treatment 200 ml [CL],Finished Goods / Finished Goods - Imported,0,0,0,2|20|38,2|20|38,2|20|38,1|19|37,1|19|37,1|19|37,0,0,0,7|5|16,lot
15413,,EMIR Eau De Parfum 100 ml,Finished Goods / Finished Goods - Imported,0,0,0,2|20|38,2|20|38,2|20|38,1|19|37,1|19|37,1|19|37,0,0,0,7|5|16,lot
30189,,EMIR Eau De Parfum 100 ml [CL],Finished Goods / Finished Goods - Imported,0,0,0,2|20|38,2|20|38,2|20|38,1|19|37,1|19|37,1|19|37,0,0,0,7|5|16,lot
30633,EBD100,ERB SEA BLISS REED DIFFUSER 100 ml,Finished Goods / Finished Goods - Domestic External (CMN),0,0,0,2|20|38,2|20|38,2|20|38,1|19|37,1|19|37,1|19|37,0,0,0,5,lot
31552,ETPS050,EVERWHITE TINTED SPF 50 SUNSCREEN 50 g,Finished Goods / Finished Goods - Domestic,73,73,73,2|20|38,2|20|38,2|20|38,1|19|37,1|19|37,1|19|37,1,1,1,7|5|16,lot
30508,,FRAGRANCE REFILL 500 ml,Finished Goods / Finished Goods - Domestic,0,0,0,2|20|38,2|20|38,2|20|38,1|19|37,1|19|37,1|19|37,11,11,11,7|5,lot
32229,UWD070,FRESH ARMORIE LABS ULTIMATE WHITENING DEO 70 ml,Finished Goods / Finished Goods - Domestic,0,0,0,2|20|38,2|20|38,2|20|38,1|19|37,1|19|37,1|19|37,1,1,1,7|5|16,lot
33484,GPT002-Set,GOOD GOODS EAU DE PERFUME 2 ml - Set 9 pcs (Tester),Finished Goods / Finished Goods - Domestic,0,0,0,2|20|38,2|20|38,2|20|38,1|19|37,1|19|37,1|19|37,0,0,0,5,lot
31164,GJR-IPQ,GOOD GOODS JASMINE RICE HARMONY (สำหรับ I Plus Q),Finished Goods / Finished Goods - Domestic,1822,1822,1822,2|20|38,2|20|38,2|20|38,1|19|37,1|19|37,1|19|37,0,0,0,7|5,lot
30555,GJR1000,"GOOD GOODS Jasmine Rice Harmony 1,000 ml",Finished Goods / Finished Goods - Domestic External (CMN),1822,1822,1822,2|20|38,2|20|38,2|20|38,1|19|37,1|19|37,1|19|37,1,1,1,7|5,lot
30694,GPRH030,GOOD GOODS Jasmine Rice Harmony Eau De Parfum 30 ml,Finished Goods / Finished Goods - Domestic,184.337256,184.337256,184.337256,2|20|38,2|20|38,2|20|38,1|19|37,1|19|37,1|19|37,1,1,1,7|5,lot
30695,GPRH050,GOOD GOODS Jasmine Rice Harmony Eau De Parfum 50 ml,Finished Goods / Finished Goods - Domestic,234.881464,234.881464,234.881464,2|20|38,2|20|38,2|20|38,1|19|37,1|19|37,1|19|37,1,1,1,7|5,lot
30308,GDR500,GOOD GOODS Jasmine Rice Harmony Eau De Parfum 500 ml,Finished Goods / Finished Goods - Domestic External (CMN),470,470,470,2|20|38,2|20|38,2|20|38,1|19|37,1|19|37,1|19|37,1,1,1,7|5,lot
15414,GPJR001,GOOD-GOODS Eau De Parfum 1.5 ml,Finished Goods / Finished Goods - Domestic,7.33,7.33,7.33,2|20|38,2|20|38,2|20|38,1|19|37,1|19|37,1|19|37,0,0,0,7|5|16,lot
30190,GPJR001-CL,GOOD-GOODS Eau De Parfum 1.5 ml [CL],Finished Goods / Finished Goods - Domestic,0,0,0,2|20|38,2|20|38,2|20|38,1|19|37,1|19|37,1|19|37,0,0,0,7|5|16,lot
31966,,GOOD-GOODS Reed Diffuser 100 ml ,Finished Goods / Finished Goods - Domestic,0,0,0,2|20|38,2|20|38,2|20|38,1|19|37,1|19|37,1|19|37,3,3,3,7|16,lot
31980,GWP-HSC-001-WHT,GWP-AMABELLA เครื่องม้วนผมอัตโนมัติ สีขาว,Finished Goods / Finished Goods - Domestic,0,0,0,2|20|38,2|20|38,2|20|38,1|19|37,1|19|37,1|19|37,2,2,2,7,lot
32154,GWP-BAG-006-BEIGE,GWP-DGMR Fluffy Bag Beige,Finished Goods / Finished Goods - Domestic,0,0,0,2|20|38,2|20|38,2|20|38,1|19|37,1|19|37,1|19|37,0,0,0,7,lot
32155,GWP-BAG-007-BROWN,GWP-DGMR Fluffy Bag Brown,Finished Goods / Finished Goods - Domestic,0,0,0,2|20|38,2|20|38,2|20|38,1|19|37,1|19|37,1|19|37,0,0,0,7,lot
32191,GWP-BAG-008-DANPURPLE,GWP-DGMR Fluffy Bag Dann Purple,Finished Goods / Finished Goods - Domestic,0,0,0,2|20|38,2|20|38,2|20|38,1|19|37,1|19|37,1|19|37,0,0,0,7,lot
32287,GWP-BAG-009-PINK,GWP-DGMR Fluffy Bag Pink,Finished Goods / Finished Goods - Domestic,0,0,0,2|20|38,2|20|38,2|20|38,1|19|37,1|19|37,1|19|37,0,0,0,7,lot
32153,GWP-BAG-005-PURPLE,GWP-DGMR Fluffy Bag Purple,Finished Goods / Finished Goods - Domestic,0,0,0,2|20|38,2|20|38,2|20|38,1|19|37,1|19|37,1|19|37,0,0,0,7,lot
31990,GWP-BAG-003-MIX,GWP-DGMR Fur Bag Mix,Finished Goods / Finished Goods - Domestic,0,0,0,2|20|38,2|20|38,2|20|38,1|19|37,1|19|37,1|19|37,1,1,1,7,lot
32689,GWP-BOX-001-PNK,GWP-KMB Boxset Wanted Girl,Finished Goods / Finished Goods - Domestic,470,470,470,2|20|38,2|20|38,2|20|38,1|19|37,1|19|37,1|19|37,1,1,1,7,lot
32113,GWP-CLK-001-WHT,GWP-KMB Digital Clock White,Finished Goods / Finished Goods - Domestic,0,0,0,2|20|38,2|20|38,2|20|38,1|19|37,1|19|37,1|19|37,0,0,0,7,lot
31992,GWP-BAG-004-MIX,GWP-KMB Handbag Mix,Finished Goods / Finished Goods - Domestic,26.917736,26.917736,26.917736,2|20|38,2|20|38,2|20|38,1|19|37,1|19|37,1|19|37,1,1,1,7,lot
31784,GWP-BAG-001-PNK,GWP-KMB Mesh Bag Pink กระเป๋าถุงตาข่ายสีชมพู,Finished Goods / Finished Goods - Domestic,35.97579,35.97579,35.97579,2|20|38,2|20|38,2|20|38,1|19|37,1|19|37,1|19|37,1,1,1,7,lot
31785,GWP-MIR-001-PNK,GWP-KMB Portable Mirror Pink,Finished Goods / Finished Goods - Domestic,8.225302,8.225302,8.225302,2|20|38,2|20|38,2|20|38,1|19|37,1|19|37,1|19|37,1,1,1,7,lot
32871,GWP-MIRI-HAIR-BAND+DJS007--22,GWP-MIRI-HAIR-BAND+DJS007--22,Finished Goods / Finished Goods - Domestic,0,0,0,2|20|38,2|20|38,2|20|38,1|19|37,1|19|37,1|19|37,0,0,0,7,lot
32874,GWP-MIRI-MINI-HB001+DGS007--8+DJS007--8,GWP-MIRI-MINI-HB001+DGS007--8+DJS007--8,Finished Goods / Finished Goods - Domestic,0,0,0,2|20|38,2|20|38,2|20|38,1|19|37,1|19|37,1|19|37,0,0,0,7,lot
31048,GWP-EGG1,GWP-กิ๊ฟติดผม ตัวการ์ตูนไข่,Finished Goods / Finished Goods - Domestic,0,0,0,2|20|38,2|20|38,2|20|38,1|19|37,1|19|37,1|19|37,2,2,2,7,lot
30191,,JELLY BUNNY EAU DE PARFUM 50 ml [CL],Finished Goods / Finished Goods - Domestic,0,0,0,2|20|38,2|20|38,2|20|38,1|19|37,1|19|37,1|19|37,0,0,0,7|5,lot
15416,,JULIET-COLE Eau De Parfum 30 ml,Finished Goods / Finished Goods - Domestic,0,0,0,2|20|38,2|20|38,2|20|38,1|19|37,1|19|37,1|19|37,1,1,1,7|5|16,lot
30192,,JULIET-COLE Eau De Parfum 30 ml [CL],Finished Goods / Finished Goods - Domestic,0,0,0,2|20|38,2|20|38,2|20|38,1|19|37,1|19|37,1|19|37,1,1,1,7|5|16,lot
15415,,JULIET-COLE Eau De Toilette 30 ml,Finished Goods / Finished Goods - Domestic,0,0,0,2|20|38,2|20|38,2|20|38,1|19|37,1|19|37,1|19|37,1,1,1,7|5|16,lot
30193,,JULIET-COLE Eau De Toilette 30 ml [CL],Finished Goods / Finished Goods - Domestic,0,0,0,2|20|38,2|20|38,2|20|38,1|19|37,1|19|37,1|19|37,0,0,0,7|5|16,lot
31315,,Juliet-Cole Perfume 30 ml (clearance 2025),Finished Goods / Finished Goods - Domestic,0,0,0,2|20|38,2|20|38,2|20|38,1|19|37,1|19|37,1|19|37,1,1,1,7|5|16,lot
32310,,KAYE Parfum 50 ml,Finished Goods / Finished Goods - Domestic,0,0,0,2|20|38,2|20|38,2|20|38,1|19|37,1|19|37,1|19|37,5,5,5,7|5,lot
30378,GWP-KKX001,KISS MY BODY Acrylic Keychain (Random),Finished Goods / Finished Goods - Imported,0,0,0,2|20|38,2|20|38,2|20|38,1|19|37,1|19|37,1|19|37,0,0,0,7,lot
33470,C-KLF200,KISS MY BODY BRIGHT & SHINE PERFUME LOTION SPF30 PA+++ FLY ME AWAY 200 g [Clearance],Finished Goods / Finished Goods - Domestic,0,0,0,2|20|38,2|20|38,2|20|38,1|19|37,1|19|37,1|19|37,0,0,0,5,lot
31188,KLT200-A,KISS MY BODY BRIGHT & SHINE PERFUME LOTION SPF30 PA+++ SWEETIE 200 g-A,Finished Goods / Finished Goods - Domestic,19.948333,19.948333,19.948333,2|20|38,2|20|38,2|20|38,1|19|37,1|19|37,1|19|37,1,1,1,7|5|16,lot
30361,GWP-KBB001,KISS MY BODY Bath Ball,Finished Goods / Finished Goods - Imported,16.822027874899664,16.822027874899664,16.822027874899664,2|20|38,2|20|38,2|20|38,1|19|37,1|19|37,1|19|37,0,0,0,7,lot
31050,KLH200-A,KISS MY BODY Bright & Shine Perfume Lotion Spf30 Pa+++ Hottie 200 g-A,Finished Goods / Finished Goods - Domestic,0,0,0,2|20|38,2|20|38,2|20|38,1|19|37,1|19|37,1|19|37,0,0,0,7|5|16,lot
30567,KLC075-SET,"KISS MY BODY Crazy In Love Travel Set (Lotion 1 pcs, Mist 1 pcs)",Finished Goods / Finished Goods - Domestic,122.548083,122.548083,122.548083,2|20|38,2|20|38,2|20|38,1|19|37,1|19|37,1|19|37,0,0,0,7,lot
31297,KTNL088 (Rework),KISS MY BODY EAU DE TOILETTE NANG LOY 88 ml (Rework),Finished Goods / Finished Goods - Domestic,0,0,0,38,38,38,37,37,37,0,0,0,7|5|16,lot
30692,KLF070-SET,KISS MY BODY Festive Set 4 pcs,Finished Goods / Finished Goods - Domestic,113.511,113.511,113.511,2|20|38,2|20|38,2|20|38,1|19|37,1|19|37,1|19|37,0,0,0,7,lot
30348,GWP-STK-VALEN2025,KISS MY BODY GWP Sticker Valentine 2025,Finished Goods / Finished Goods - Domestic,2.9,2.9,2.9,2|20|38,2|20|38,2|20|38,1|19|37,1|19|37,1|19|37,1,1,1,7,lot
33477,C-KSF180,KISS MY BODY HEALTHY SKIN BOOSTER PERFUME SERUM SPF 30 PA+++ FIERCE 180 g [Clearance],Finished Goods / Finished Goods - Domestic,0,0,0,2|20|38,2|20|38,2|20|38,1|19|37,1|19|37,1|19|37,1,1,1,5,lot
30568,KSD070,KISS MY BODY Healthy Skin Booster Perfume Serum Spf 30 Pa+++ Desire 70 g,Finished Goods / Finished Goods - Domestic,12.360992,12.360992,12.360992,2|20|38,2|20|38,2|20|38,1|19|37,1|19|37,1|19|37,0,0,0,7,lot
30467,,KISS MY BODY Large Electric Diffusers SI500,Finished Goods / Finished Goods - Imported,0,0,0,2|20|38,2|20|38,2|20|38,1|19|37,1|19|37,1|19|37,0,0,0,7,lot
30349,,KISS MY BODY Refillable Perfume Stick,Finished Goods / Finished Goods - Domestic,0,0,0,2|20|38,2|20|38,2|20|38,1|19|37,1|19|37,1|19|37,1,1,1,7,none
30456,GWP-KBX-002,KISS MY BODY Shopping Bag (ใบเล็ก),Finished Goods / Finished Goods - Imported,5.37,5.37,5.37,2|20|38,2|20|38,2|20|38,1|19|37,1|19|37,1|19|37,0,0,0,7,lot
30455,GWP-KBX-001,KISS MY BODY Shopping Bag (ใบใหญ่),Finished Goods / Finished Goods - Imported,6.39,6.39,6.39,2|20|38,2|20|38,2|20|38,1|19|37,1|19|37,1|19|37,0,0,0,7,lot
30468,,KISS MY BODY Small Electric Diffusers SI50,Finished Goods / Finished Goods - Imported,0,0,0,2|20|38,2|20|38,2|20|38,1|19|37,1|19|37,1|19|37,0,0,0,7,lot
30466,,KISS MY BODY Summer Glass,Finished Goods / Finished Goods - Imported,0,0,0,2|20|38,2|20|38,2|20|38,1|19|37,1|19|37,1|19|37,0,0,0,7,lot
30318,,KISS MY BODY Underarm Dry Serum 40 ml,Finished Goods / Finished Goods - Domestic,0,0,0,2|20|38,2|20|38,2|20|38,1|19|37,1|19|37,1|19|37,0,0,0,7,none
33280,,KISS MY BODY Whipped Cream Scrub 190g,Finished Goods / Finished Goods - Domestic,0,0,0,2|20|38,2|20|38,2|20|38,1|19|37,1|19|37,1|19|37,1,1,1,7|5|16,lot
33006,KSBN020,KISS-MY-BODY Bikini Serum 20g,Finished Goods / Finished Goods - Domestic,0,0,0,2|20|38,2|20|38,2|20|38,1|19|37,1|19|37,1|19|37,0,0,0,7|5,lot
32919,C-KMM088,KISS-MY-BODY Body Mist Call Me Maybe 88 ml [Clearance],Finished Goods / Finished Goods - Domestic,18.785724,18.785724,18.785724,2|20|38,2|20|38,2|20|38,1|19|37,1|19|37,1|19|37,1,1,1,7|16,lot
33111,,KISS-MY-BODY Bright & Dewy Perfume Lotion 200 g,Finished Goods / Finished Goods - Domestic,0,0,0,2|20|38,2|20|38,2|20|38,1|19|37,1|19|37,1|19|37,0,0,0,7|5|16,lot
15417,,KISS-MY-BODY Bright & Shine Perfume Lotion 200 g,Finished Goods / Finished Goods - Domestic,0,0,0,2|20|38,2|20|38,2|20|38,1|19|37,1|19|37,1|19|37,4,4,4,7|5,lot
30194,,KISS-MY-BODY Bright & Shine Perfume Lotion 200 g [CL],Finished Goods / Finished Goods - Domestic,0,0,0,2|20|38,2|20|38,2|20|38,1|19|37,1|19|37,1|19|37,0,0,0,7|5,lot
33261,,KISS-MY-BODY Bright & Shine Perfume Lotion 200 g [CL] [Summer Sale],Finished Goods / Finished Goods - Domestic,0,0,0,2|20|38,2|20|38,2|20|38,1|19|37,1|19|37,1|19|37,0,0,0,7|5,lot
30375,,KISS-MY-BODY Bright & Shine Perfume Lotion 200 g [SA],Finished Goods / Finished Goods - Domestic,0,0,0,2|20|38,2|20|38,2|20|38,1|19|37,1|19|37,1|19|37,3,3,3,7|5,lot
30539,,KISS-MY-BODY Bright & Shine Perfume Lotion 200 g [VN],Finished Goods / Finished Goods - Domestic,0,0,0,2|20|38,2|20|38,2|20|38,1|19|37,1|19|37,1|19|37,0,0,0,7|5,lot
15418,,KISS-MY-BODY Bright & Shine Perfume Lotion 226 g,Finished Goods / Finished Goods - Domestic,0,0,0,2|38,2|38,2|38,1|19|37,1|19|37,1|19|37,8,8,8,7|5,lot
27121,,KISS-MY-BODY Bright & Shine Perfume Lotion 226 g (12CTN),Finished Goods / Finished Goods - Domestic,0,0,0,2|20|38,2|20|38,2|20|38,1|19|37,1|19|37,1|19|37,0,0,0,5,lot
30195,,KISS-MY-BODY Bright & Shine Perfume Lotion 226 g [CL],Finished Goods / Finished Goods - Domestic,0,0,0,2|20|38,2|20|38,2|20|38,1|19|37,1|19|37,1|19|37,0,0,0,5,lot
32604,,KISS-MY-BODY Bright & Shine Perfume Lotion 226 g [CL] [Summer Sale],Finished Goods / Finished Goods - Domestic,0,0,0,2|20,2|20,2|20,1|19|37,1|19|37,1|19|37,0,0,0,7|5,lot
30382,,KISS-MY-BODY Bright & Shine Perfume Lotion 226 g [SA],Finished Goods / Finished Goods - Domestic,0,0,0,2|20|38,2|20|38,2|20|38,1|19|37,1|19|37,1|19|37,1,1,1,7|5,lot
30538,,KISS-MY-BODY Bright & Shine Perfume Lotion 226 g [VN],Finished Goods / Finished Goods - Domestic,0,0,0,2|20|38,2|20|38,2|20|38,1|19|37,1|19|37,1|19|37,1,1,1,7|5,lot
15419,,KISS-MY-BODY Bright & Shine Perfume Lotion 75 g,Finished Goods / Finished Goods - Domestic,0,0,0,2|20|38,2|20|38,2|20|38,1|19|37,1|19|37,1|19|37,0,0,0,7|5|16,lot
30196,,KISS-MY-BODY Bright & Shine Perfume Lotion 75 g [CL],Finished Goods / Finished Goods - Domestic,0,0,0,2|20|38,2|20|38,2|20|38,1|19|37,1|19|37,1|19|37,0,0,0,7|5|16,lot
15420,,KISS-MY-BODY Bright & Shine Perfume Lotion 8 g,Finished Goods / Finished Goods - Domestic,0,0,0,2|20|38,2|20|38,2|20|38,1|19|37,1|19|37,1|19|37,0,0,0,7|5|16,lot
30198,,KISS-MY-BODY Bright & Shine Perfume Lotion 8 g [CL],Finished Goods / Finished Goods - Domestic,0,0,0,2|20|38,2|20|38,2|20|38,1|19|37,1|19|37,1|19|37,0,0,0,7|5|16,lot
15421,,KISS-MY-BODY Bright & Shine Perfume Lotion SPF30 PA+++ 200 g,Finished Goods / Finished Goods - Domestic,0,0,0,2|38,2|38,2|38,1|19|37,1|19|37,1|19|37,6,6,6,7|5|16,lot
30199,,KISS-MY-BODY Bright & Shine Perfume Lotion SPF30 PA+++ 200 g [CL],Finished Goods / Finished Goods - Domestic,0,0,0,2|20|38,2|20|38,2|20|38,1|19|37,1|19|37,1|19|37,0,0,0,7|5|16,lot
32605,,KISS-MY-BODY Bright & Shine Perfume Lotion SPF30 PA+++ 200 g [CL] [Summer Sale],Finished Goods / Finished Goods - Domestic,0,0,0,2|20,2|20,2|20,1|19|37,1|19|37,1|19|37,0,0,0,7|5,lot
30551,,KISS-MY-BODY Bright & Shine Perfume Lotion SPF30 PA+++ 200 g [VN],Finished Goods / Finished Goods - Domestic,0,0,0,2|20|38,2|20|38,2|20|38,1|19|37,1|19|37,1|19|37,6,6,6,7|5|16,lot
15422,,KISS-MY-BODY Bright & Shine Perfume Lotion SPF30 PA+++ 70 g,Finished Goods / Finished Goods - Domestic,0,0,0,2|20|38,2|20|38,2|20|38,1|19|37,1|19|37,1|19|37,1,1,1,7|5|16,lot
30200,,KISS-MY-BODY Bright & Shine Perfume Lotion SPF30 PA+++ 70 g [CL],Finished Goods / Finished Goods - Domestic,0,0,0,2|20|38,2|20|38,2|20|38,1|19|37,1|19|37,1|19|37,1,1,1,5,lot
33420,,KISS-MY-BODY Eau De Parfum 40 ml,Finished Goods / Finished Goods - Domestic,0,0,0,2|20|38,2|20|38,2|20|38,1|19|37,1|19|37,1|19|37,0,0,0,7|5|16,lot
15423,,KISS-MY-BODY Eau De Parfum 50 ml,Finished Goods / Finished Goods - Domestic,0,0,0,2|20|38,2|20|38,2|20|38,1|19|37,1|19|37,1|19|37,11,11,11,7|5,lot
30952,,KISS-MY-BODY Eau De Parfum 50 ml (Re Printlot),Finished Goods / Finished Goods - Domestic,0,0,0,2|20|38,2|20|38,2|20|38,1|19|37,1|19|37,1|19|37,1,1,1,7|5|16,lot
30201,,KISS-MY-BODY Eau De Parfum 50 ml [CL],Finished Goods / Finished Goods - Domestic,0,0,0,2|20|38,2|20|38,2|20|38,1|19|37,1|19|37,1|19|37,0,0,0,7|5|16,lot
32993,,KISS-MY-BODY Eau De Parfum 50 ml [INT],Finished Goods / Finished Goods - Domestic,0,0,0,2|20|38,2|20|38,2|20|38,1|19|37,1|19|37,1|19|37,0,0,0,7|5,lot
31498,,KISS-MY-BODY Eau De Parfum 50 ml [SA],Finished Goods / Finished Goods - Domestic,0,0,0,2|20|38,2|20|38,2|20|38,1|19|37,1|19|37,1|19|37,7,7,7,7|5,lot
30925,,KISS-MY-BODY Eau De Parfum 50 ml [VN],Finished Goods / Finished Goods - Domestic,0,0,0,2|20|38,2|20|38,2|20|38,1|19|37,1|19|37,1|19|37,1,1,1,7|5|16,lot
31983,,KISS-MY-BODY Eau De Parfum Intense 50 ml,Finished Goods / Finished Goods - Domestic,0,0,0,2|20|38,2|20|38,2|20|38,1|19|37,1|19|37,1|19|37,4,4,4,7|16,lot
33046,,KISS-MY-BODY Eau De Toilette 80 ml,Finished Goods / Finished Goods - Domestic,0,0,0,2|20|38,2|20|38,2|20|38,1|19|37,1|19|37,1|19|37,1,1,1,7|5|16,lot
15424,,KISS-MY-BODY Eau De Toilette 88 ml,Finished Goods / Finished Goods - Domestic,0,0,0,2|20|38,2|20|38,2|20|38,1|19|37,1|19|37,1|19|37,16,16,16,7|5|16,lot
30202,,KISS-MY-BODY Eau De Toilette 88 ml [CL],Finished Goods / Finished Goods - Domestic,0,0,0,2|20|38,2|20|38,2|20|38,1|19|37,1|19|37,1|19|37,0,0,0,7|5,lot
30556,,KISS-MY-BODY Eau De Toilette 88 ml [INTER],Finished Goods / Finished Goods - Domestic,0,0,0,2|20|38,2|20|38,2|20|38,1|19|37,1|19|37,1|19|37,1,1,1,7|5,lot
30358,,KISS-MY-BODY Eau De Toilette 88 ml [SA],Finished Goods / Finished Goods - Domestic,0,0,0,2|20|38,2|20|38,2|20|38,1|19|37,1|19|37,1|19|37,2,2,2,7|5,lot
33307,,KISS-MY-BODY Eau De Toilette 88 ml [VN],Finished Goods / Finished Goods - Domestic,0,0,0,2|20|38,2|20|38,2|20|38,1|19|37,1|19|37,1|19|37,1,1,1,7|5,lot
15425,,KISS-MY-BODY Healthy Skin Booster Perfume Serum SPF30 PA+++ 180 g,Finished Goods / Finished Goods - Domestic,0,0,0,2|20|38,2|20|38,2|20|38,1|19|37,1|19|37,1|19|37,10,10,10,7|5|16,lot
30203,,KISS-MY-BODY Healthy Skin Booster Perfume Serum SPF30 PA+++ 180 g [CL],Finished Goods / Finished Goods - Domestic,0,0,0,2|20|38,2|20|38,2|20|38,1|19|37,1|19|37,1|19|37,0,0,0,7|5|16,lot
32606,,KISS-MY-BODY Healthy Skin Booster Perfume Serum SPF30 PA+++ 180 g [CL] [Summer Sale],Finished Goods / Finished Goods - Domestic,0,0,0,2|20,2|20,2|20,1|19|37,1|19|37,1|19|37,0,0,0,7|5,lot
30552,,KISS-MY-BODY Healthy Skin Booster Perfume Serum SPF30 PA+++ 180 g [VN],Finished Goods / Finished Goods - Domestic,0,0,0,2|20|38,2|20|38,2|20|38,1|19|37,1|19|37,1|19|37,0,0,0,7|5|16,lot
15426,,KISS-MY-BODY Healthy Skin Booster Perfume Serum SPF30 PA+++ 70 g,Finished Goods / Finished Goods - Domestic,0,0,0,2|20|38,2|20|38,2|20|38,1|19|37,1|19|37,1|19|37,0,0,0,7|5|16,lot
30204,,KISS-MY-BODY Healthy Skin Booster Perfume Serum SPF30 PA+++ 70 g [CL],Finished Goods / Finished Goods - Domestic,0,0,0,2|20|38,2|20|38,2|20|38,1|19|37,1|19|37,1|19|37,0,0,0,5,lot
15427,KSF008,KISS-MY-BODY Healthy Skin Booster Perfume Serum SPF30 PA+++ 8 g,Finished Goods / Finished Goods - Domestic,4.08,4.08,4.08,2|20|38,2|20|38,2|20|38,1|19|37,1|19|37,1|19|37,0,0,0,7|5|16,lot
15511,KSFI008,KISS-MY-BODY Healthy Skin Booster Perfume Serum SPF30 PA+++ 8 g (Only Sachet),Finished Goods / Finished Goods - Domestic,7.37,7.37,7.37,2|20|38,2|20|38,2|20|38,1|19|37,1|19|37,1|19|37,0,0,0,7|16,lot
